TID_ID	BK_SB1_SELSKAP_ID	KUNDE_ID	ALDER	KJONN	DOD	KONKURS	SAMTYKKE_1_SVAR	SAMTYKKE_2_SVAR	HAR_EPOST	HAR_MOBIL	RESERVERT_MOT_MARKEDSFORING	RESERVERT_TELEFON_BRREG_FLG
20190329	2096	7657	63	K	0	0	J	J	1	1	N	1
20190329	2096	7667	53	K	0	0	J	J	1	1	N	0
20190430	2096	7667	53	K	0	0	J	J	1	1	N	0
20190329	2096	7679	42	M	0	0	J	J	1	1	N	1
20190430	2096	7679	42	M	0	0	J	J	1	1	N	1
20190430	2096	7684	37	K	0	0	J	J	0	0	N	0
20190329	2096	7684	37	K	0	0	J	J	0	0	N	0
20190329	2096	7685	34	K	0	0	J	J	1	1	N	0
20190430	2096	7685	34	K	0	0	J	J	1	1	N	0
20190329	2096	7711	56	K	0	0	J	J	1	1	N	1
20190329	2096	7722	45	K	0	0	J	J	0	0	N	1
20190430	2096	7722	45	K	0	0	J	J	1	1	N	1
20190430	2096	7723	45	K	0	0	J	J	1	1	N	0
20190329	2096	7723	45	K	0	0	J	J	1	1	N	0
20190329	2096	7735	38	K	0	0	J	J	1	1	N	0
20190430	2096	7735	38	K	0	0	J	J	1	1	N	0
20190430	2096	7743	28	M	0	0	J	J	1	1	N	1
20190329	2096	7743	28	M	0	0	J	J	1	1	N	1
20190329	2096	7751	17	K	0	0	J	J	1	1	N	0
20190430	2096	7751	18	K	0	0	J	J	1	1	N	0
20190430	2096	7759	78	K	0	0	J	J	1	1	N	1
20190329	2096	7759	77	K	0	0	J	J	1	1	N	1
20190329	2096	7768	68	K	0	0	J	J	0	1	NULL	1
20190329	2096	7384	65	M	0	0	J	J	1	1	N	1
20190329	2096	7394	57	M	0	0	J	J	1	1	N	0
20190430	2096	7394	57	M	0	0	J	J	1	1	N	0
20190430	2096	7406	50	M	0	0	J	J	0	1	N	1
20190329	2096	7406	50	M	0	0	J	J	0	1	N	1
20190329	2096	7416	43	K	0	0	J	J	1	1	N	1
20190430	2096	7416	43	K	0	0	J	J	1	1	N	1
20190430	2096	7421	39	M	0	0	J	J	1	1	N	1
20190329	2096	7421	39	M	0	0	J	J	1	1	N	1
20190329	2096	7426	36	K	0	0	J	J	1	1	N	1
20190430	2096	7426	36	K	0	0	J	J	1	1	N	1
20190430	2096	7433	26	K	0	0	J	J	1	1	N	1
20190329	2096	7433	26	K	0	0	J	J	1	1	N	1
20190329	2096	7438	86	K	0	0	J	J	0	0	N	1
20190430	2096	7438	86	K	0	0	J	J	0	0	N	1
20190430	2096	7441	82	M	0	0	J	J	0	1	N	0
20190329	2096	7441	82	M	0	0	J	J	0	1	N	0
20190329	2096	7448	70	M	0	0	J	J	1	1	N	0
20190430	2096	7448	70	M	0	0	J	J	1	1	N	0
20190430	2096	7465	48	M	0	0	J	J	1	1	N	1
20190329	2096	7465	48	M	0	0	J	J	1	1	N	1
20190329	2096	7471	41	K	0	0	J	J	1	1	N	0
20190430	2096	7471	41	K	0	0	J	J	1	1	N	0
20190430	2096	7487	14	M	0	0	J	J	0	1	N	0
20190329	2096	7487	14	M	0	0	J	J	0	1	N	0
20190329	2096	7488	11	K	0	0	J	J	0	1	N	0
20190430	2096	7488	11	K	0	0	J	J	0	1	N	0
20190430	2096	7493	69	M	0	0	J	J	1	1	N	1
20190329	2096	7493	69	M	0	0	J	J	1	1	N	1
20190329	2096	7501	58	M	0	0	J	J	1	1	N	0
20190430	2096	7501	58	M	0	0	J	J	1	1	N	0
20190430	2096	7518	36	M	0	0	J	J	1	1	N	0
20190329	2096	7518	36	M	0	0	J	J	1	1	N	0
20190329	2096	7530	17	M	0	0	J	J	0	0	N	0
20190430	2096	7530	17	M	0	0	J	J	0	0	N	0
20190430	2096	7545	61	M	0	0	J	J	1	1	N	1
20190329	2096	7545	61	M	0	0	J	J	1	1	N	1
20190329	2096	7546	59	M	0	0	J	J	0	0	N	1
20190430	2096	7546	59	M	0	0	J	J	0	0	N	1
20190430	2096	7547	57	K	0	0	J	J	0	0	N	1
20190329	2096	7547	57	K	0	0	J	J	0	0	N	1
20190329	2096	7549	55	K	0	0	J	J	0	1	N	1
20190430	2096	7549	55	K	0	0	J	J	0	1	N	1
20190430	2096	7554	52	K	0	0	J	J	1	1	N	1
20190329	2096	7554	52	K	0	0	J	J	1	1	N	1
20190329	2096	7582	14	K	0	0	J	J	0	0	N	0
20190430	2096	7582	14	K	0	0	J	J	0	0	N	0
20190430	2096	7591	73	K	0	0	J	J	0	1	N	0
20190329	2096	7591	73	K	0	0	J	J	0	1	N	0
20190329	2096	7620	41	K	0	0	J	J	1	1	N	1
20190430	2096	7620	41	K	0	0	J	J	1	1	N	1
20190430	2096	7626	31	K	0	0	J	J	1	1	N	0
20190329	2096	7626	31	K	0	0	J	J	1	1	N	0
20190329	2096	7639	8	M	0	0	J	J	0	0	N	0
20190430	2096	7639	8	M	0	0	J	J	0	0	N	0
20190430	2096	7653	67	M	0	0	J	J	1	1	N	1
20190329	2096	7653	67	M	0	0	J	J	1	1	N	1
20190329	2096	7654	66	K	0	0	J	J	1	1	N	1
20190430	2096	7654	66	K	0	0	J	J	1	1	N	1
20190430	2096	7656	64	M	0	0	J	J	1	1	N	1
20190329	2096	7656	64	M	0	0	J	J	1	1	N	1
20190329	2096	7661	58	M	0	0	J	J	0	1	N	0
20190430	2096	7661	58	M	0	0	J	J	0	1	N	0
20190430	2096	7672	48	M	0	0	J	J	1	1	N	1
20190329	2096	7672	48	M	0	0	J	J	1	1	N	1
20190329	2096	7686	33	M	0	0	J	J	1	1	N	1
20190430	2096	7686	33	M	0	0	J	J	1	1	N	1
20190430	2096	7689	26	K	0	0	N	J	1	1	N	1
20190329	2096	7689	26	K	0	0	N	J	1	1	N	1
20190329	2096	7693	20	M	0	0	J	J	1	1	N	0
20190430	2096	7693	20	M	0	0	J	J	1	1	N	0
20190430	2096	7700	84	K	0	0	J	J	1	1	N	0
20190329	2096	8174	35	M	0	0	J	J	1	1	N	1
20190329	2096	8176	33	K	0	0	J	J	1	1	N	1
20190430	2096	8176	33	K	0	0	J	J	1	1	N	1
20190430	2096	8179	32	K	0	0	J	J	0	0	N	0
20190329	2096	8179	32	K	0	0	J	J	0	0	N	0
20190329	2096	8201	67	K	0	0	N	J	1	1	N	1
20190430	2096	8201	67	K	0	0	N	J	1	1	N	1
20190430	2096	8212	57	K	0	0	J	J	1	1	N	0
20190329	2096	8212	57	K	0	0	J	J	1	1	N	0
20190329	2096	8215	53	M	0	0	J	J	1	1	N	1
20190430	2096	8215	53	M	0	0	J	J	1	1	N	1
20190430	2096	8218	46	M	0	0	J	J	1	1	N	1
20190329	2096	8218	46	M	0	0	J	J	1	1	N	1
20190329	2096	8223	45	M	0	0	J	J	0	1	N	1
20190430	2096	8223	45	M	0	0	J	J	0	1	N	1
20190430	2096	8230	40	K	0	0	J	J	0	0	N	1
20190329	2096	8230	40	K	0	0	J	J	0	0	N	1
20190329	2096	8248	25	M	0	0	J	J	1	1	N	1
20190430	2096	8248	25	M	0	0	J	J	1	1	N	1
20190430	2096	8262	85	M	1	0	J	J	1	1	J	0
20190329	2096	8262	85	M	1	0	J	J	1	1	J	0
20190329	2096	8277	62	K	0	0	J	J	1	1	N	1
20190430	2096	8277	62	K	0	0	J	J	1	1	N	1
20190430	2096	8292	44	K	0	0	J	J	1	1	N	1
20190329	2096	8292	44	K	0	0	J	J	1	1	N	1
20190329	2096	8298	33	M	0	0	J	J	1	1	N	0
20190430	2096	8298	33	M	0	0	J	J	1	1	N	0
20190430	2096	8299	31	K	0	0	J	J	1	1	N	0
20190329	2096	8299	31	K	0	0	J	J	1	1	N	0
20190329	2096	8342	48	M	0	0	J	J	1	1	N	1
20190430	2096	8342	48	M	0	0	J	J	1	1	N	1
20190430	2096	8343	46	M	0	0	J	J	1	1	N	1
20190329	2096	8343	46	M	0	0	J	J	1	1	N	1
20190329	2096	8348	37	K	0	0	J	J	1	1	N	1
20190430	2096	8348	37	K	0	0	J	J	1	1	N	1
20190430	2096	8355	26	K	0	0	J	J	1	1	N	0
20190329	2096	8355	26	K	0	0	J	J	1	1	N	0
20190329	2096	8373	57	M	0	0	J	J	1	1	N	1
20190430	2096	8373	57	M	0	0	J	J	1	1	N	1
20190430	2096	8377	53	K	0	0	J	J	1	1	N	1
20190329	2096	8377	53	K	0	0	J	J	1	1	N	1
20190329	2096	8380	50	M	0	0	J	J	1	1	N	0
20190430	2096	8380	50	M	0	0	J	J	1	1	N	0
20190329	2096	8399	34	K	0	0	J	J	1	1	N	1
20190430	2096	8399	34	K	0	0	J	J	1	1	N	1
20190430	2096	8408	21	K	0	0	J	J	1	1	N	0
20190329	2096	8408	21	K	0	0	J	J	1	1	N	0
20190329	2096	8409	16	M	0	0	J	J	0	1	N	0
20190430	2096	8409	17	M	0	0	J	J	0	1	N	0
20190430	2096	8421	63	M	0	0	J	J	1	1	N	1
20190329	2096	8421	62	M	0	0	J	J	1	1	N	1
20190329	2096	8423	61	K	0	0	J	J	0	1	N	0
20190430	2096	8423	62	K	0	0	J	J	0	1	N	0
20190430	2096	8427	54	M	0	0	J	J	1	1	N	1
20190329	2096	8427	53	M	0	0	J	J	1	1	N	1
20190329	2096	8431	50	K	0	0	J	J	1	1	N	0
20190430	2096	8431	51	K	0	0	J	J	1	1	N	0
20190329	2096	8432	47	K	0	0	J	J	1	1	N	1
20190329	2096	8437	42	M	0	0	J	J	1	1	N	0
20190430	2096	8437	43	M	0	0	J	J	1	1	N	0
20190430	2096	8445	34	K	0	0	J	J	0	1	NULL	0
20190329	2096	8445	33	K	0	0	J	J	0	1	NULL	0
20190329	2096	8453	28	M	0	0	J	J	1	1	N	0
20190430	2096	8453	29	M	0	0	J	J	1	1	N	0
20190430	2096	8456	24	M	0	0	J	J	1	1	N	0
20190329	2096	8456	23	M	0	0	J	J	1	1	N	0
20190329	2096	8481	61	K	0	0	J	J	0	1	N	1
20190430	2096	8481	61	K	0	0	J	J	0	1	N	1
20190430	2096	8497	52	M	0	0	J	J	1	1	N	1
20190329	2096	8497	52	M	0	0	J	J	1	1	N	1
20190329	2096	8507	40	M	0	0	J	J	1	1	N	0
20190430	2096	8507	40	M	0	0	J	J	1	1	N	0
20190430	2096	8466	3	M	0	0	J	J	0	0	N	0
20190430	2096	8474	70	M	0	0	J	J	0	0	N	1
20190329	2096	8474	70	M	0	0	J	J	0	0	N	1
20190329	2096	8480	62	K	0	0	J	J	0	0	N	0
20190430	2096	8480	62	K	0	0	J	J	0	0	N	0
20190430	2096	8485	60	K	0	0	J	J	0	0	N	1
20190329	2096	8485	60	K	0	0	J	J	0	0	N	1
20190329	2096	8492	54	K	0	0	J	J	1	1	N	1
20190430	2096	8492	54	K	0	0	J	J	1	1	N	1
20190430	2096	8502	49	K	0	0	J	J	0	0	N	1
20190329	2096	8502	49	K	0	0	J	J	0	0	N	1
20190329	2096	8505	47	M	0	0	J	J	1	1	N	0
20190430	2096	8505	47	M	0	0	J	J	1	1	N	0
20190430	2096	8506	44	M	0	0	J	J	1	1	N	1
20190329	2096	8506	44	M	0	0	J	J	1	1	N	1
20190329	2096	8508	40	K	0	0	J	J	1	1	N	0
20190430	2096	8508	40	K	0	0	J	J	1	1	N	0
20190430	2096	8510	37	K	0	0	J	J	1	1	N	0
20190329	2096	8510	37	K	0	0	J	J	1	1	N	0
20190329	2096	8517	32	M	0	0	J	J	1	1	N	0
20190430	2096	8517	32	M	0	0	J	J	1	1	N	0
20190430	2096	8522	26	K	0	0	N	J	1	1	N	0
20190329	2096	8522	26	K	0	0	N	J	1	1	N	0
20190329	2096	8528	21	M	0	0	J	J	1	1	N	0
20190430	2096	8528	21	M	0	0	J	J	1	1	N	0
20190430	2096	8533	9	M	0	0	J	J	1	1	N	0
20190329	2096	8533	9	M	0	0	J	J	1	1	N	0
20190329	2096	8536	7	K	0	0	J	J	0	0	N	0
20190430	2096	8536	7	K	0	0	J	J	0	0	N	0
20190430	2096	8540	71	K	0	0	J	J	1	1	N	1
20190329	2096	8540	71	K	0	0	J	J	1	1	N	1
20190329	2096	8541	71	K	0	0	J	J	1	1	N	1
20190430	2096	8541	71	K	0	0	J	J	1	1	N	1
20190430	2096	8543	69	M	0	0	J	J	1	1	N	1
20190329	2096	8543	69	M	0	0	J	J	1	1	N	1
20190329	2096	8559	50	M	0	0	J	J	1	1	N	0
20190430	2096	8559	50	M	0	0	J	J	1	1	N	0
20190430	2096	8564	44	M	0	0	J	J	1	0	N	1
20190329	2096	8564	44	M	0	0	J	J	1	0	N	1
20190329	2096	8572	39	K	0	0	J	J	1	1	N	1
20190430	2096	8572	39	K	0	0	J	J	1	1	N	1
20190430	2096	8577	31	K	0	0	J	J	1	1	N	0
20190329	2096	8577	31	K	0	0	J	J	1	1	N	0
20190329	2096	8586	25	K	0	0	J	J	1	1	N	0
20190430	2096	8586	25	K	0	0	J	J	1	1	N	0
20190430	2096	8600	67	M	0	0	J	J	1	1	N	1
20190329	2096	8600	67	M	0	0	J	J	1	1	N	1
20190329	2096	8601	65	M	0	0	J	J	1	1	N	1
20190430	2096	8601	65	M	0	0	J	J	1	1	N	1
20190430	2096	8615	50	M	0	0	J	J	1	1	N	1
20190329	2096	8615	50	M	0	0	J	J	1	1	N	1
20190329	2096	8625	37	M	0	0	J	J	0	0	N	0
20190430	2096	8625	37	M	0	0	J	J	0	0	N	0
20190430	2096	8629	32	K	0	0	J	J	1	1	N	1
20190329	2096	8629	32	K	0	0	J	J	1	1	N	1
20190329	2096	8639	23	K	0	0	J	J	1	1	N	1
20190430	2096	8639	23	K	0	0	J	J	1	1	N	1
20190430	2096	8642	17	K	0	0	J	J	1	1	N	1
20190329	2096	8642	17	K	0	0	J	J	1	1	N	1
20190329	2096	8659	70	M	0	0	J	J	1	1	N	1
20190430	2096	8659	70	M	0	0	J	J	1	1	N	1
20190430	2096	8661	63	M	0	0	N	J	1	1	N	1
20190329	2096	8661	63	M	0	0	N	J	1	1	N	1
20190329	2096	8664	60	K	0	0	J	J	1	1	N	1
20190430	2096	8664	60	K	0	0	J	J	1	1	N	1
20190430	2096	8669	55	K	0	0	N	J	1	1	N	0
20190329	2096	8669	55	K	0	0	N	J	1	1	N	0
20190329	2096	8671	53	M	0	0	J	J	1	1	N	1
20190430	2096	8671	53	M	0	0	J	J	1	1	N	1
20190430	2096	8678	50	M	0	0	J	J	1	1	N	1
20190329	2096	8678	50	M	0	0	J	J	1	1	N	1
20190329	2096	8683	39	M	0	0	J	J	1	1	N	1
20190329	2096	7757	82	K	0	0	J	J	0	1	N	1
20190329	2096	7761	74	M	0	0	J	J	1	1	N	1
20190430	2096	7761	75	M	0	0	J	J	1	1	N	1
20190430	2096	7763	71	M	0	0	J	J	1	1	N	1
20190329	2096	7763	70	M	0	0	J	J	1	1	N	1
20190329	2096	7764	69	M	0	0	J	J	1	1	N	0
20190329	2096	7788	46	M	0	0	J	J	1	1	N	0
20190430	2096	7788	47	M	0	0	J	J	1	1	N	0
20190430	2096	7789	46	M	0	0	J	J	1	1	N	0
20190329	2096	7789	45	M	0	0	J	J	1	1	N	0
20190329	2096	7798	30	M	0	0	J	J	1	1	N	0
20190430	2096	7798	31	M	0	0	J	J	1	1	N	0
20190430	2096	7803	25	K	0	0	J	J	1	1	N	0
20190329	2096	7803	24	K	0	0	J	J	1	1	N	0
20190329	2096	7806	21	M	0	0	J	J	1	1	N	0
20190430	2096	7806	22	M	0	0	J	J	1	1	N	0
20190430	2096	7810	14	M	0	0	J	J	0	0	N	0
20190329	2096	7810	14	M	0	0	J	J	0	0	N	0
20190430	2096	7820	75	M	0	0	J	J	1	1	N	1
20190329	2096	7820	75	M	0	0	J	J	1	1	N	1
20190329	2096	7823	71	K	0	0	J	J	1	1	N	1
20190430	2096	7823	71	K	0	0	J	J	1	1	N	1
20190430	2096	7830	67	K	0	0	N	J	0	1	N	0
20190329	2096	7830	67	K	0	0	N	J	0	1	N	0
20190329	2096	7835	62	M	1	0	J	J	0	1	J	1
20190329	2096	7852	37	M	0	0	J	J	1	1	N	1
20190430	2096	7852	37	M	0	0	J	J	1	1	N	1
20190430	2096	7879	67	M	0	0	J	J	1	0	N	0
20190329	2096	7879	67	M	0	0	J	J	1	0	N	0
20190329	2096	7888	55	K	0	0	J	J	1	1	N	1
20190430	2096	7888	55	K	0	0	J	J	1	1	N	1
20190430	2096	7900	37	M	0	0	J	J	1	1	N	0
20190329	2096	7900	37	M	0	0	J	J	1	1	N	0
20190329	2096	7908	29	K	0	0	J	J	1	1	N	1
20190430	2096	7908	29	K	0	0	J	J	1	1	N	1
20190430	2096	7909	28	M	0	0	J	J	1	1	N	0
20190329	2096	7909	28	M	0	0	J	J	1	1	N	0
20190329	2096	7916	21	M	0	0	J	J	1	1	N	0
20190430	2096	7916	21	M	0	0	J	J	1	1	N	0
20190430	2096	7922	5	M	0	0	J	J	0	0	N	0
20190329	2096	7922	5	M	0	0	J	J	0	0	N	0
20190329	2096	7923	83	K	0	0	J	J	1	1	N	1
20190430	2096	7923	83	K	0	0	J	J	1	1	N	1
20190430	2096	7942	50	K	0	0	J	J	1	1	N	1
20190329	2096	7942	50	K	0	0	J	J	1	1	N	1
20190329	2096	7943	49	K	0	0	J	J	1	1	N	1
20190430	2096	7943	49	K	0	0	J	J	1	1	N	1
20190430	2096	7955	39	K	0	0	J	J	1	1	N	1
20190329	2096	7955	39	K	0	0	J	J	1	1	N	1
20190329	2096	7957	37	M	0	0	J	J	1	1	N	0
20190430	2096	7957	37	M	0	0	J	J	1	1	N	0
20190430	2096	7969	24	K	0	0	J	J	1	1	N	0
20190329	2096	7969	24	K	0	0	J	J	1	1	N	0
20190329	2096	7974	93	M	0	0	J	J	0	0	N	0
20190430	2096	7974	93	M	0	0	J	J	0	0	N	0
20190430	2096	7995	60	K	0	0	J	J	1	1	N	1
20190329	2096	7995	60	K	0	0	J	J	1	1	N	1
20190329	2096	8003	51	K	0	0	J	J	0	1	N	0
20190430	2096	8003	51	K	0	0	J	J	0	1	N	0
20190430	2096	8010	44	M	0	0	J	J	0	1	N	0
20190329	2096	8010	44	M	0	0	J	J	0	1	N	0
20190329	2096	8025	29	M	0	0	J	J	1	1	N	0
20190430	2096	8025	29	M	0	0	J	J	1	1	N	0
20190430	2096	8033	18	M	0	0	J	J	1	1	N	0
20190329	2096	8033	18	M	0	0	J	J	1	1	N	0
20190329	2096	8039	77	K	0	0	J	J	1	1	N	1
20190430	2096	8039	77	K	0	0	J	J	1	1	N	1
20190430	2096	8042	70	M	0	0	J	J	1	1	N	1
20190329	2096	8042	70	M	0	0	J	J	1	1	N	1
20190329	2096	8050	56	M	0	0	J	J	1	1	N	1
20190430	2096	8050	56	M	0	0	J	J	1	1	N	1
20190430	2096	8051	54	K	0	0	J	J	1	1	N	1
20190430	2096	7768	69	K	0	0	J	J	0	1	NULL	1
20190430	2096	7769	69	M	0	0	J	J	1	1	N	1
20190329	2096	7769	68	M	0	0	J	J	1	1	N	1
20190329	2096	7771	65	M	0	0	J	J	1	1	N	1
20190430	2096	7771	66	M	0	0	J	J	1	1	N	1
20190430	2096	7782	50	K	0	0	J	J	0	1	N	0
20190329	2096	7782	49	K	0	0	J	J	0	1	N	0
20190329	2096	7792	40	K	0	0	J	J	1	1	N	1
20190430	2096	7792	41	K	0	0	J	J	1	1	N	1
20190430	2096	7825	70	M	0	0	J	J	0	0	N	0
20190329	2096	7825	70	M	0	0	J	J	0	0	N	0
20190329	2096	7828	67	M	0	0	J	J	1	1	N	1
20190430	2096	7828	67	M	0	0	J	J	1	1	N	1
20190430	2096	7831	66	M	0	0	J	J	0	1	NULL	1
20190329	2096	7831	66	M	0	0	J	J	0	1	NULL	1
20190329	2096	7834	63	K	0	0	J	J	1	1	N	1
20190430	2096	7834	63	K	0	0	J	J	1	1	N	1
20190430	2096	7836	60	K	0	0	J	J	0	1	N	0
20190329	2096	7836	60	K	0	0	J	J	0	1	N	0
20190329	2096	7840	50	M	0	0	J	J	1	1	N	0
20190430	2096	7840	50	M	0	0	J	J	1	1	N	0
20190430	2096	7843	48	K	0	0	J	J	1	1	N	1
20190329	2096	7843	48	K	0	0	J	J	1	1	N	1
20190329	2096	7846	44	M	0	0	J	J	1	1	N	0
20190430	2096	7846	44	M	0	0	J	J	0	0	N	0
20190430	2096	7847	43	K	0	0	J	J	1	1	N	1
20190329	2096	7847	43	K	0	0	J	J	1	1	N	1
20190329	2096	7858	25	M	0	0	J	J	1	1	N	1
20190430	2096	7858	25	M	0	0	J	J	1	1	N	1
20190430	2096	7859	25	K	0	0	J	J	1	1	N	1
20190329	2096	7859	25	K	0	0	J	J	1	1	N	1
20190329	2096	7869	5	M	0	0	J	J	0	0	N	0
20190430	2096	7869	5	M	0	0	J	J	0	0	N	0
20190430	2096	7876	70	K	0	0	J	J	0	1	N	1
20190329	2096	7876	70	K	0	0	J	J	0	1	N	1
20190329	2096	7883	60	M	0	0	J	J	1	1	N	1
20190430	2096	7883	60	M	0	0	J	J	1	1	N	1
20190430	2096	7884	58	M	0	0	J	J	1	1	N	0
20190329	2096	7884	58	M	0	0	J	J	1	1	N	0
20190329	2096	7885	58	M	0	0	J	J	1	1	N	0
20190430	2096	7885	58	M	0	0	J	J	1	1	N	0
20190430	2096	7889	54	M	0	0	J	J	1	1	N	0
20190329	2096	7889	54	M	0	0	J	J	1	1	N	0
20190329	2096	7901	37	K	0	0	J	J	1	1	N	1
20190430	2096	7901	37	K	0	0	J	J	1	1	N	1
20190430	2096	7907	29	M	0	0	J	J	1	1	N	1
20190329	2096	7907	29	M	0	0	J	J	1	1	N	1
20190329	2096	7931	59	K	0	0	J	J	1	1	N	0
20190430	2096	7931	59	K	0	0	J	J	1	1	N	0
20190430	2096	7939	52	K	0	0	J	J	1	1	N	1
20190329	2096	7939	52	K	0	0	J	J	1	1	N	1
20190329	2096	7953	40	K	0	0	J	J	1	1	N	1
20190430	2096	7953	40	K	0	0	J	J	1	1	N	1
20190430	2096	7975	91	K	1	0	J	J	0	0	J	0
20190329	2096	7975	91	K	1	0	J	J	0	0	J	0
20190329	2096	7976	88	M	0	0	J	J	0	1	N	0
20190430	2096	7976	88	M	0	0	J	J	0	1	N	0
20190430	2096	7977	87	M	0	0	J	J	0	1	N	1
20190329	2096	7977	87	M	0	0	J	J	0	1	N	1
20190329	2096	7984	72	K	0	0	J	J	0	1	NULL	0
20190430	2096	7984	72	K	0	0	J	J	0	1	NULL	0
20190430	2096	7987	70	K	0	0	J	J	1	1	N	0
20190329	2096	7987	70	K	0	0	J	J	1	1	N	0
20190329	2096	7992	64	K	0	0	J	J	1	1	N	1
20190430	2096	7992	64	K	0	0	J	J	1	1	N	1
20190430	2096	7999	56	M	0	0	N	J	1	1	N	1
20190329	2096	7999	56	M	0	0	N	J	1	1	N	1
20190329	2096	8004	51	M	0	0	J	J	1	1	N	1
20190430	2096	8004	51	M	0	0	J	J	1	1	N	1
20190430	2096	8017	36	K	0	0	J	J	1	1	N	1
20190329	2096	8017	36	K	0	0	J	J	1	1	N	1
20190329	2096	8018	36	K	0	0	J	J	1	1	N	1
20190430	2096	8509	39	M	0	0	J	J	1	1	N	1
20190329	2096	8509	39	M	0	0	J	J	1	1	N	1
20190329	2096	8527	21	M	0	0	J	J	1	1	N	0
20190430	2096	8527	21	M	0	0	J	J	1	1	N	0
20190430	2096	8532	10	M	0	0	J	J	0	0	N	0
20190329	2096	8532	10	M	0	0	J	J	0	0	N	0
20190329	2096	8547	64	K	0	0	J	J	1	1	N	1
20190430	2096	8547	64	K	0	0	J	J	1	1	N	1
20190430	2096	8550	60	K	0	0	J	J	1	1	N	1
20190329	2096	8550	60	K	0	0	J	J	1	1	N	1
20190329	2096	8569	40	M	0	0	J	J	1	1	N	1
20190430	2096	8569	40	M	0	0	J	J	1	1	N	1
20190430	2096	8570	40	K	0	0	J	J	1	1	N	1
20190329	2096	8570	40	K	0	0	J	J	1	1	N	1
20190329	2096	8588	22	M	0	0	J	J	0	1	N	0
20190430	2096	8588	22	M	0	0	J	J	0	1	N	0
20190430	2096	8591	18	K	0	0	J	J	1	1	N	0
20190329	2096	8591	18	K	0	0	J	J	1	1	N	0
20190329	2096	8597	79	K	0	0	J	J	0	0	N	0
20190430	2096	8597	79	K	0	0	J	J	0	0	N	0
20190430	2096	8603	64	M	0	0	J	J	0	0	N	1
20190329	2096	8603	64	M	0	0	J	J	0	0	N	1
20190329	2096	8609	57	K	0	0	J	J	1	1	N	1
20190430	2096	8609	57	K	0	0	J	J	1	1	N	1
20190430	2096	8610	56	M	0	0	J	J	1	1	N	1
20190329	2096	8610	56	M	0	0	J	J	1	1	N	1
20190329	2096	8612	55	K	0	0	J	J	1	1	N	0
20190430	2096	8612	55	K	0	0	J	J	1	1	N	0
20190430	2096	8613	54	K	0	0	J	J	1	1	N	1
20190329	2096	8613	54	K	0	0	J	J	1	1	N	1
20190329	2096	8654	79	M	0	0	J	J	1	1	N	0
20190430	2096	8654	79	M	0	0	J	J	1	1	N	0
20190430	2096	8666	60	M	0	0	J	J	1	1	N	1
20190329	2096	8666	60	M	0	0	J	J	1	1	N	1
20190329	2096	8670	54	M	0	0	J	J	1	1	N	1
20190430	2096	8670	54	M	0	0	J	J	1	1	N	1
20190430	2096	8672	52	M	0	0	J	J	1	1	N	1
20190329	2096	8672	52	M	0	0	J	J	1	1	N	1
20190329	2096	8676	51	M	0	0	J	J	1	1	N	1
20190430	2096	8676	51	M	0	0	J	J	1	1	N	1
20190430	2096	8684	34	K	0	0	J	J	1	1	N	1
20190329	2096	8684	34	K	0	0	J	J	1	1	N	1
20190329	2096	8695	23	M	0	0	N	J	1	1	N	0
20190430	2096	8695	23	M	0	0	N	J	1	1	N	0
20190430	2096	8699	16	M	0	0	J	J	1	1	N	0
20190329	2096	8699	16	M	0	0	J	J	1	1	N	0
20190329	2096	8717	70	M	0	0	J	J	1	1	N	0
20190430	2096	8717	70	M	0	0	J	J	1	1	N	0
20190430	2096	8721	62	M	0	0	J	J	1	1	N	1
20190329	2096	8721	62	M	0	0	J	J	1	1	N	1
20190329	2096	8724	57	K	0	0	J	J	1	1	N	1
20190430	2096	8724	57	K	0	0	J	J	1	1	N	1
20190430	2096	8732	50	M	0	0	J	J	1	1	N	0
20190329	2096	8732	50	M	0	0	J	J	1	1	N	0
20190329	2096	8749	28	M	0	0	J	J	1	1	N	0
20190430	2096	8749	28	M	0	0	J	J	1	1	N	0
20190430	2096	8751	27	K	0	0	J	J	1	1	N	1
20190329	2096	8751	27	K	0	0	J	J	1	1	N	1
20190329	2096	8752	27	M	0	0	J	J	1	1	N	1
20190430	2096	8752	27	M	0	0	J	J	1	1	N	1
20190430	2096	8757	23	K	0	0	J	J	1	1	N	0
20190329	2096	8757	23	K	0	0	J	J	1	1	N	0
20190329	2096	8767	5	M	0	0	J	J	1	1	N	0
20190430	2096	8767	5	M	0	0	J	J	0	0	N	0
20190430	2096	8780	58	M	0	0	J	J	1	1	N	1
20190329	2096	8780	58	M	0	0	J	J	1	1	N	1
20190329	2096	8782	57	K	0	0	N	J	1	1	N	1
20190430	2096	8782	57	K	0	0	N	J	1	1	N	1
20190430	2096	8788	50	M	0	0	J	J	1	1	N	1
20190329	2096	8788	50	M	0	0	J	J	1	1	N	1
20190329	2096	8792	43	M	0	0	J	J	1	1	N	0
20190430	2096	8792	43	M	0	0	J	J	1	1	N	0
20190430	2096	8683	39	M	0	0	J	J	1	1	N	1
20190430	2096	8692	26	M	0	0	J	J	1	1	N	1
20190329	2096	8692	26	M	0	0	J	J	1	1	N	1
20190430	2096	8703	7	M	0	0	J	J	0	0	N	0
20190329	2096	8703	7	M	0	0	J	J	0	0	N	0
20190329	2096	8718	66	M	0	0	J	J	0	0	N	1
